publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"Adorno and Art: Aesthetic Theory Contra Critical Theory"	"9780230347885"	"9781137315717"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137315717&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137315717.jpg"	
"Perfect Letter: A Novel"	"9780062305220"	"9780062305244"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780062305244&uid=none"						"HarperCollins"											"http://www.askewsandholts.com/EBookImages/9780062305244.jpg"	
"Conservative Heart: How to Build a Fairer, Happier, and More Prosperous America"	"9780062319753"	"9780062319777"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780062319777&uid=none"						"HarperCollins"											"http://www.askewsandholts.com/EBookImages/9780062319777.jpg"	
"Wanted: a spiritual pursuit through jail, among outlaws, and across borders"	"9780062321367"	"9780062321381"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780062321381&uid=none"						"HarperOne"											"http://www.askewsandholts.com/EBookImages/9780062321381.jpg"	
"Winning the Money Game: Lessons Learned from the Financial Fouls of Pro Athletes"	"9780062342607"	"9780062342614"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780062342614&uid=none"						"HarperCollins"											"http://www.askewsandholts.com/EBookImages/9780062342614.jpg"	
"Short History of Reconstruction"	"9780060964313"	"9780062384072"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780062384072&uid=none"						"HarperCollins"											"http://www.askewsandholts.com/EBookImages/9780062384072.jpg"	
"Actual Roger #1"	""	"9781681001494"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001494&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001494.jpg"	
"Lilith Dark #1"	""	"9781681001593"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001593&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001593.jpg"	
"Lilith Dark #2"	""	"9781681001609"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001609&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001609.jpg"	
"Lilith Dark #3"	""	"9781681001616"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001616&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001616.jpg"	
"Lilith Dark #4"	""	"9781681001623"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001623&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001623.jpg"	
"Lilith Dark #5"	""	"9781681001630"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001630&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001630.jpg"	
"Lilith Dark #6"	""	"9781681001647"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001647&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001647.jpg"	
"Lilith Dark & The Beastie Tree"	""	"9781681001654"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001654&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001654.jpg"	
"Carrier #1"	""	"9781681001661"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001661&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001661.jpg"	
"Cannons in the Clouds #3"	""	"9781681001715"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001715&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001715.jpg"	
"Satanic Hell #1"	""	"9781681001760"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781681001760&uid=none"						"Alterna Comics"											"http://www.askewsandholts.com/EBookImages/9781681001760.jpg"	
"First, Kill All the Marriage Counselors: Modern-Day Secrets to Being Desired, Cherished, and Adored for Life"	"9781940363868"	"9781940363967"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781940363967&uid=none"						"BenBella Books"											"http://www.askewsandholts.com/EBookImages/9781940363967.jpg"	
"Enabling the Iranian gas export options: the destiny of Iranian energy relations in a tripolar struggle over energy security and geopolitics"	"9783658000929"	"9783658000936"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783658000936&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783658000936.jpg"	
"Niederschwelligkeit in Der Sozialen Arbeit: Funktionen Und Formen Aus Soziologischer Perspektive"	"9783658001926"	"9783658001933"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783658001933&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783658001933.jpg"	
"IUTAM Symposium on Progress in the Theory and Numerics of Configurational Mechanics: proceedings of the IUTAM Symposium on Progress in the Theory and Numerics of Configurational Mechanics, Erlangen, Germany, October 20-24, 2008"	"9789048134465"	"9789048134472"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048134472&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048134472.jpg"	
"Mathematical summary for digital signal processing applications with Matlab"	"9789048137466"	"9789048137473"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048137473&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048137473.jpg"	
"Applications of Polyhedral Oligomeric Silsesquioxanes"	"9789048137862"	"9789048137879"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048137879&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048137879.jpg"	
"Modern charge-density analysis"	"9789048138357"	"9789048138364"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048138364&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048138364.jpg"	
"Theoretical and Experimental Sonochemistry Involving Inorganic Systems."	"9789048138869"	"9789048138876"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048138876&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048138876.jpg"	
"Metaphorisches Management: mit Intuition und Kreativitat komplexe Systeme steuern"	"9789048196784"	"9789048196791"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048196791&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048196791.jpg"	
"Geo-information: technologies, applications and the environment"	"9789400716667"	"9789400716674"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400716674&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400716674.jpg"	
"Desmoid tumors"	"9789400716841"	"9789400716858"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400716858&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400716858.jpg"	
"Stem cells and cancer stem cells."	"9789400720152"	"9789400720169"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400720169&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400720169.jpg"	
"On integrating unmanned aircraft systems into the national airspace system: issues, challenges, operational restrictions, certification, and recommendations"	"9789400724785"	"9789400724792"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400724792&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400724792.jpg"	
"Radiation damage in biomolecular systems"	"9789400725638"	"9789400725645"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400725645&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400725645.jpg"	
"Stem cells and cancer stem cells: therapeutic applications in disease and injury."	"9789400729926"	"9789400729933"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400729933&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400729933.jpg"	
"Future information technology, application, and service.: FutureTech 2012"	"9789400745155"	"9789400745162"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400745162&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400745162.jpg"	
"Epigenetics: development and disease"	"9789400745247"	"9789400745254"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400745254&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400745254.jpg"	
"Apollo: the definitive sourcebook"	"9780387300436"	"9780387376240"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387376240&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387376240.jpg"	
"Engineering of Sport 6: Volume 3: Developments for Innovation"	"9780387346809"	"9780387459516"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387459516&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387459516.jpg"	
"Magnetic resonance imaging in orthopedic sports medicine"	"9780387488974"	"9780387488981"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387488981&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387488981.jpg"	
"Healthcare knowledge management: issues, advances and successes"	"9780387335407"	"9780387490090"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387490090&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387490090.jpg"	
"Economics and preventing healthcare acquired infection"	"9780387726496"	"9780387726519"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387726519&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387726519.jpg"	
"Peptides for youth: the proceedings of the 20th American Peptide Symposium"	"9780387736563"	"9780387736570"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387736570&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387736570.jpg"	
"Computational methods for sensor material selection"	"9780387737140"	"9780387737157"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387737157&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387737157.jpg"	
"Atlas of implantable therapies for pain management"	"9780387885667"	"9780387885674"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387885674&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387885674.jpg"	
"The principles of astronomical telescope design"	"9780387887906"	"9780387887913"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387887913&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387887913.jpg"	
"Fourier-Mukai and Nahm transforms in geometry and mathematical physics"	"9780817632465"	"9780817646639"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780817646639&uid=none"						"Birkhauser"											"http://www.askewsandholts.com/EBookImages/9780817646639.jpg"	
"Handbook of alien species in Europe"	"9781402082795"	"9781402082801"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781402082801&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781402082801.jpg"	
"Essential fish habitat mapping in the Mediterranean"	"9781402091407"	"9781402091414"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781402091414&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781402091414.jpg"	
"Pro ASP.NET 3.5 in VB 2008: Includes Silverlight 2"	"9781430216308"	"9781430216315"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430216315&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430216315.jpg"	
"Practical Liferay: Java-based Portal Applications Development"	"9781430218470"	"9781430218487"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781430218487&uid=none"						"Apress"											"http://www.askewsandholts.com/EBookImages/9781430218487.jpg"	
"Service composition for the Semantic Web"	"9781441984647"	"9781441984654"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441984654&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441984654.jpg"	
"The painted stork: ecology and conservation"	"9781441984678"	"9781441984685"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441984685&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441984685.jpg"	
"Introduction to the Theory of Nonlinear Optimization"	"9783540493785"	"9783540493792"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540493792&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540493792.jpg"	
"fMRI: basics and clinical applications"	"9783540681311"	"9783540681328"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540681328&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540681328.jpg"	
"Facing global environmental change: environmental, human, energy, food, health and water security concepts"	"9783540684879"	"9783540684886"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540684886&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540684886.jpg"	
"Headway in spatial data handling: 13th International Symposium on Spatial Data Handling"	"9783540685654"	"9783540685661"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540685661&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540685661.jpg"	
"Suchmaschinen-Marketing: Konzepte, Umsetzung und Controlling"	"9783540708629"	"9783540708636"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540708636&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540708636.jpg"	
"Digitale Fernsehtechnik: Datenkompression und bertragung fr DVB"	"9783540434900"	"9783540692843"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540692843&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540692843.jpg"	
"Groups of Galaxies in the Nearby Universe: Proceedings of the ESO Workshop held at Santiago de Chile, December 5 - 9, 2005"	"9783540711728"	"9783540711735"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540711735&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540711735.jpg"	
"Ecodesign: Von Der Theorie in Die Praxis"	"9783540754374"	"9783540754381"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540754381&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540754381.jpg"	
"Emissionshandelsrecht: Kommentar zum TEHG und ZuG"	"9783540755432"	"9783540755449"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540755449&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540755449.jpg"	
"Qualitatsmanagement Fur Dienstleistungen: Grundlagen, Konzepte, Methoden"	"9783540768678"	"9783540768685"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540768685&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540768685.jpg"	
"Ergonomie Und Mensch-maschine-systeme"	"9783540783305"	"9783540783312"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540783312&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540783312.jpg"	
"Anlaufmanagement in der Automobilindustrie erfolgreich umsetzen: Ein Leitfaden fur die Praxis"	"9783540784067"	"9783540784074"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540784074&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540784074.jpg"	
"Dynamic contrast-enhanced MRI atlas of prostate cancer"	"9783540784227"	"9783540784234"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540784234&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540784234.jpg"	
"Structural plasticity: limit, shakedown and dynamic plastic analyses of structures"	"9783540881513"	"9783540881520"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540881520&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540881520.jpg"	
"Lehrbuch der Verhaltenstherapie: Band 1: Grundlagen, Diagnostik, Verfahren, Rahmenbedingungen"	"9783540795407"	"9783540795414"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540795414&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540795414.jpg"	
"MR angiography of the body: techniques and clinical applications"	"9783540797166"	"9783540797173"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540797173&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540797173.jpg"	
"Management von IT-Projekten: Von der Planung zur Realisierung"	"9783540852902"	"9783540852919"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540852919&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540852919.jpg"	
"Kanalinspektion: Zustande erkennen und dokumentieren"	"9783540853848"	"9783540853855"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540853855&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540853855.jpg"	
"MRI of the gastrointestinal tract"	"9783540855316"	"9783540855323"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540855323&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540855323.jpg"	
"Medical retina: progress III"	"9783540855392"	"9783540855408"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540855408&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540855408.jpg"	
"Deep space craft: an overview of interplanetary flight"	"9783540895091"	"9783540895107"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540895107&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540895107.jpg"	
"Zukunft Ingenieurwissenschaften - Zukunft Deutschland: Beitrage Einer 4ing-fachkonferenz Und Der Ersten Gemeinsamen Plenarversammlung Der 4ing-fakultatentage Am 14. Und 15.07.2008 an Der Rwth Aachen"	"9783540896081"	"9783540896098"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540896098&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540896098.jpg"	
"Padiatrische Endokrinologie Und Diabetologie"	"9783642019111"	"9783642019128"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642019128&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642019128.jpg"	
"Die Anwendung Volkerrechtlicher Vertrage in China"	"9783642017377"	"9783642017384"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642017384&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642017384.jpg"	
"Tropical Circulation Systems and Monsoons"	"9783642033728"	"9783642033735"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642033735&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642033735.jpg"	
"New disparities in spatial development in Europe"	"9783642034015"	"9783642034022"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642034022&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642034022.jpg"	
"Micro- and macromixing: analysis, simulation and numerical calculation"	"9783642045486"	"9783642045493"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642045493&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642045493.jpg"	
"Advanced fluorescence reporters in chemistry and biology II: molecular constructions, polymers and nanoparticles"	"9783642046995"	"9783642047015"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642047015&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642047015.jpg"	
"Brainstem disorders"	"9783642042027"	"9783642042034"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642042034&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642042034.jpg"	
"Eine Entdeckung von ganz auerordentlicher Tragweite: Schrodingers Briefwechsel zur Wellenmechanik und zum Katzenparadoxon"	"9783642043345"	"9783642043352"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642043352&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642043352.jpg"	
"Megacities: risk or opportunity for sustainable development"	"9783642115431"	"9783642115448"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642115448&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642115448.jpg"	
"Digital Video and Audio Broadcasting Technology: A Practical Engineering Guide"	"9783642116117"	"9783642116124"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642116124&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642116124.jpg"	
"Three-dimensional echocardiography"	"9783642111785"	"9783642111792"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642111792&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642111792.jpg"	
"Der Riss in Der Tafel: Amoklauf Und Schwere Gewalt in Der Schule"	"9783642113093"	"9783642113109"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642113109&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642113109.jpg"	
"Atemtherapie"	"9783642113154"	"9783642113178"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642113178&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642113178.jpg"	
"Evolution, Kultur Und Kriminalitat: Uber Den Beitrag Der Evolutionstheorie Zur Kriminologie"	"9783642126888"	"9783642126895"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642126895&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642126895.jpg"	
"Reconstruction of upper cervical spine and craniovertebral junction"	"9783642131578"	"9783642131585"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642131585&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642131585.jpg"	
"Distributed Computing and Artificial Intelligence: 7th International Symposium"	"9783642148828"	"9783642148835"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642148835&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642148835.jpg"	
"Domininghaus - Kunststoffe: Eigenschaften Und Anwendungen"	"9783642161728"	"9783642161735"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642161735&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642161735.jpg"	
"NeuroIntensiv"	"9783642169106"	"9783642169113"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642169113&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642169113.jpg"	
"Chirurgische Proktologie"	"9783642172649"	"9783642172656"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642172656&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642172656.jpg"	
"Power from Pellets: Technology and Applications"	"9783642199615"	"9783642199622"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642199622&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642199622.jpg"	
"Atomistic properties of solids"	"9783642199707"	"9783642199714"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642199714&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642199714.jpg"	
"Sound and Signals"	"9783642201219"	"9783642201226"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642201226&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642201226.jpg"	
"Active tectonics of the hellenic subduction zone"	"9783642208034"	"9783642208041"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642208041&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642208041.jpg"	
