publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"Webdesign fur Studium und Beruf: Webseiten planen, gestalten und umsetzen"	"9783642170683"	"9783642170690"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642170690&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642170690.jpg"	
"Maps for the future: children, education and Internet"	"9783642195211"	"9783642195228"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642195228&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642195228.jpg"	
"Haarerkrankungen in Der Dermatologischen Praxis"	"9783642205279"	"9783642205286"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642205286&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642205286.jpg"	
"Semiconductor research: experimental techniques"	"9783642233500"	"9783642233517"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642233517&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642233517.jpg"	
"Transport phenomena in porous media: aspects of micro/macro behaviour"	"9783642253324"	"9783642253331"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642253331&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642253331.jpg"	
"Praxisbuch MRT Abdomen und Becken"	"9783642253393"	"9783642253409"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642253409&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642253409.jpg"	
"Proceedings of the 2011 2nd International Congress on Computer Applications and Computational Science: Volume 1"	"9783642283130"	"9783642283147"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642283147&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642283147.jpg"	
"Sustainable Value Chain Management: Delivering Sustainability Through the Core Business"	"9783319121413"	"9783319121420"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319121420&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319121420.jpg"	
"Control and Systems Engineering: A Report on Four Decades of Contributions"	"9783319146355"	"9783319146362"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319146362&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319146362.jpg"	
"Der Lange Schatten Des Contrat Social: Demokratie Und Volkssouveranitat Bei Jean-jacques Rousseau"	"9783531186429"	"9783531191621"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783531191621&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783531191621.jpg"	
"Soziale Arbeit, Gerechtigkeit und das gute Leben: Eine Handlungstheorie zur daseinsmachtigen Lebensfuhrung"	"9783531193564"	"9783531193571"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783531193571&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783531193571.jpg"	
"Clinical blood pool MR imaging"	"9783540778608"	"9783540778615"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540778615&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540778615.jpg"	
"The unity of male and female in Jesus Christ: an exegetical study of Gal 3.28c in light of Paul's theology of promise"	"9780567661531"	"9780567661548"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780567661548&uid=none"						"Bloomsbury"											"http://www.askewsandholts.com/EBookImages/9780567661548.jpg"	
"Geschaeftsprozessorientiertes Risikomanagement in komplexen Systemen der maritimen Containerlogistik: Eine integrative, systemtheoretische Betrachtung"	"9783631664933"	"9783653057485"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783653057485&uid=none"						"Peter Lang"											"http://www.askewsandholts.com/EBookImages/9783653057485.jpg"	
"Excel 2016 for dummies"	"9781119077015"	"9781119077039"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119077039&uid=none"						"For Dummies"											"http://www.askewsandholts.com/EBookImages/9781119077039.jpg"	
"Translating regenerative medicine to the clinic"	"9780128005484"	"9780128005521"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128005521&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128005521.jpg"	
"Anaerobiosis and stemness: an evolutionary paradigm for therapeutic applications"	"9780128005408"	"9780128006115"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128006115&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128006115.jpg"	
"Regulating safety of traditional and ethnic foods"	"9780128006054"	"9780128006207"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128006207&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128006207.jpg"	
"Connecting Self to Society: Belonging in a Changing World"	"9780230292871"	"9781137367266"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137367266&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137367266.jpg"	
"Britain in global politics.: (From Gladstone to Churchill)"	"9780230360440"	"9781137367822"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137367822&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137367822.jpg"	
"Media Professionalism and Training"	"9780230292826"	"9781137368423"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137368423&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137368423.jpg"	
"Saint Germaine: The Man in the Iron Mask #1"	""	"9781632943897"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781632943897&uid=none"						"Caliber Comics"											"http://www.askewsandholts.com/EBookImages/9781632943897.jpg"	
"Velda: Girl Detective #3"	""	"9781632946157"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781632946157&uid=none"						"Caliber Comics"											"http://www.askewsandholts.com/EBookImages/9781632946157.jpg"	
"Bone and development"	"9781848828216"	"9781848828223"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781848828223&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781848828223.jpg"	
"Group identities on units and symmetric units of group rings"	"9781849965033"	"9781849965040"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781849965040&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781849965040.jpg"	
"Rapid modelling and quick response: intersection of theory and practice"	"9781849965248"	"9781849965255"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781849965255&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781849965255.jpg"	
"Pseudodifferential Analysis, Automorphic Distributions in the Plane and Modular Forms"	"9783034801652"	"9783034801669"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783034801669&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783034801669.jpg"	
"Mathematics in the 21st Century: 6th World Conference, Lahore, March 2013"	"9783034808583"	"9783034808590"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783034808590&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783034808590.jpg"	
"Palaeobiology of Middle Paleozoic Marine Brachiopods: A Case Study of Extinct Organisms in Classical Paleontology"	"9783319001937"	"9783319001944"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319001944&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319001944.jpg"	
"Internet of Things Based on Smart Objects: Technology, Middleware and Applications"	"9783319004907"	"9783319004914"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319004914&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319004914.jpg"	
"Origin, Evolution and Biogeographic History of South American Turtles"	"9783319005171"	"9783319005188"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319005188&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319005188.jpg"	
"Trace-Based Post-Silicon Validation for VLSI Circuits"	"9783319005324"	"9783319005331"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319005331&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783319005331.jpg"	
"Notes of a radiology watcher"	"9783319016764"	"9783319016771"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319016771&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783319016771.jpg"	
"Universe of Scales: From Nanotechnology to Cosmology: Symposium in Honor of Minoru M. Freund"	"9783319022062"	"9783319022079"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319022079&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319022079.jpg"	
"Advances in dynamic games: theory, applications, and numerical methods"	"9783319026893"	"9783319026909"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319026909&uid=none"						"Birkhauser"											"http://www.askewsandholts.com/EBookImages/9783319026909.jpg"	
"Introduction to the Thermodynamically Constrained Averaging Theory for Porous Medium Systems"	"9783319040097"	"9783319040103"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319040103&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319040103.jpg"	
"Laboratories of Art: Alchemy and Art Technology from Antiquity to the 18th Century"	"9783319050645"	"9783319050652"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783319050652&uid=none"						"Springer International Publishing"											"http://www.askewsandholts.com/EBookImages/9783319050652.jpg"	
"Gjelina: California Cooking from Venice Beach"	"9781452128092"	"9781452133447"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781452133447&uid=none"						"Chronicle Books"											"http://www.askewsandholts.com/EBookImages/9781452133447.jpg"	
"Modernism and fascism: the sense of a beginning under Mussolini and Hitler"	"9781403987846"	"9780230596122"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780230596122&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9780230596122.jpg"	
"Plant factory: an indoor vertical farming system for efficient quality food production"	"9780128017753"	"9780128018484"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128018484&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128018484.jpg"	
"Security litigation: best practices for managing and preventing security-related lawsuits"	"9780128019245"	"9780128019375"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128019375&uid=none"						"Butterworth-Heinemann"											"http://www.askewsandholts.com/EBookImages/9780128019375.jpg"	
"Operating system forensics"	"9780128019498"	"9780128019634"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128019634&uid=none"						"Syngress"											"http://www.askewsandholts.com/EBookImages/9780128019634.jpg"	
"Diversity in sinitic languages"	"9780198723790"	"9780191035739"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780191035739&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780191035739.jpg"	
"Behavioural approaches to corporate governance"	"9781138800236"	"9781317627586"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317627586&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317627586.jpg"	
"Advances in tuna aquaculture: from hatchery to market"	"9780124114593"	"9780124115064"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780124115064&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780124115064.jpg"	
"Projects that Flow: More Projects in Less Time"	"9783838207599"	"9783838267593"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783838267593&uid=none"						"Columbia University Press"											"http://www.askewsandholts.com/EBookImages/9783838267593.jpg"	
"Practice Educating Social Work Students: Supporting Qualifying Students On Their Placements"	"9780335262823"	"9780335262830"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780335262830&uid=none"						"McGraw-Hill"											"http://www.askewsandholts.com/EBookImages/9780335262830.jpg"	
"Fashion logistics: insights into the fashion retail supply chain"	"9780749472986"	"9780749472979"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780749472979&uid=none"						"Kogan Page"											"http://www.askewsandholts.com/EBookImages/9780749472979.jpg"	
"Oxford handbook of critical care nursing."	"9780198701071"	"9780191004452"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780191004452&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780191004452.jpg"	
"White Robes, Silver Screens: Movies and the Making of the Ku Klux Klan"	"9780253018434"	"9780253018489"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780253018489&uid=none"						"Indiana University Press"											"http://www.askewsandholts.com/EBookImages/9780253018489.jpg"	
"Charlas de sobremesa: Conversacion en espanol"	"9780300191622"	"9780300216271"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780300216271&uid=none"						"Yale University Press"											"http://www.askewsandholts.com/EBookImages/9780300216271.jpg"	
"Research 2.0 and the future of information literacy"	"9780081000755"	"9780081000892"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780081000892&uid=none"						"Chandos Publishing"											"http://www.askewsandholts.com/EBookImages/9780081000892.jpg"	
"Genomics and Personalized Medicine: What Everyone Needs to Know("	"9780190234768"	"9780190234782"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780190234782&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780190234782.jpg"	
"Legendary Detective: The Private Eye in Fact and Fiction"	"9780226308265"	"9780226308432"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780226308432&uid=none"						"University of Chicago Press"											"http://www.askewsandholts.com/EBookImages/9780226308432.jpg"	
"Venusberg: A Novel"	"9780226314129"	"9780226314266"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780226314266&uid=none"						"University of Chicago Press"											"http://www.askewsandholts.com/EBookImages/9780226314266.jpg"	
"Carved in stone, etched in memory: death, tombstones and commemoration in Bosnian Islam since c.1500"	"9781472432605"	"9781472432612"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781472432612&uid=none"						"Ashgate"											"http://www.askewsandholts.com/EBookImages/9781472432612.jpg"	
"Google hacking: for penetration testers."	"9780128029640"	"9780128029824"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128029824&uid=none"						"Syngress"											"http://www.askewsandholts.com/EBookImages/9780128029824.jpg"	
"Petrophysics: theory and practice of measuring reservoir rock and fluid transport properties"	"9780128031889"	"9780128031896"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128031896&uid=none"						"Gulf Professional Publishing"											"http://www.askewsandholts.com/EBookImages/9780128031896.jpg"	
"Advances in clinical chemistry."	"9780128033142"	"9780128033159"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128033159&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128033159.jpg"	
"Border Lives: Fronterizos, Transnational Migrants, and Commuters in Tijuana"	"9780199380589"	"9780199380596"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780199380596&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780199380596.jpg"	
"Spectra of atoms and molecules"	"9780199382576"	"9780199382583"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780199382583&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780199382583.jpg"	
"English Language Arts, Grade 8 Module 1: Reading Closely and Writing to Learn, Teacher Guide."	"9781119105367"	"9781119105633"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119105633&uid=none"						"Jossey-Bass"											"http://www.askewsandholts.com/EBookImages/9781119105633.jpg"	
"Hospitality and Tourism 2015: Proceedings of HTC 2015 (Malacca, Malaysia, 2-3 November 2015)"	"9781138029323"	"9781315640488"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781315640488&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9781315640488.jpg"	
"Ancient Underground Opening and Preservation: Proceedings of the International Symposium on Scientific Problems and Long-term Preservation of Large-scale Ancient Underground Engineering (23-26 October 2015, Longyou, Zhejiang, China)"	"9781138028999"	"9781315647104"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781315647104&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9781315647104.jpg"	
"Greek Gods in Modern Scholarship: Interpretation and Belief in Nineteenth and Early Twentieth Century Germany and Britain"	"9780198737896"	"9780191057809"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780191057809&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780191057809.jpg"	
"Agency law in commercial practice"	"9780198738473"	"9780191058363"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780191058363&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780191058363.jpg"	
"Accommodation and acceptance: an exploration in interfaith relations"	"9780227175187"	"9780227904299"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780227904299&uid=none"						"James Clarke"											"http://www.askewsandholts.com/EBookImages/9780227904299.jpg"	
"The superhero costume: identity and disguise in fact and fiction"	"9781472595904"	"9781472595935"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781472595935&uid=none"						"Bloomsbury"											"http://www.askewsandholts.com/EBookImages/9781472595935.jpg"	
"Simulating Combustion: Simulation of combustion and pollutant formation for engine-development"	"9783540251613"	"9783540306269"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540306269&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540306269.jpg"	
"Auswuchttechnik"	"9783540490913"	"9783540490920"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540490920&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540490920.jpg"	
"Spielend Die Zukunft Gewinnen: Wachstumsmarkt Elektronische Spiele"	"9783540787143"	"9783540787174"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540787174&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540787174.jpg"	
"Plant cell and tissue culture: a tool in biotechnology : basics and application"	"9783540938828"	"9783540938835"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540938835&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540938835.jpg"	
"Optical absorption of impurities and defects in semiconducting crystals: hydrogen-like centres"	"9783540959557"	"9783540959564"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540959564&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540959564.jpg"	
"Thermal design and thermal behaviour of radio telescopes and their enclosures"	"9783642038662"	"9783642038679"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642038679&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642038679.jpg"	
"Innovation and international corporate growth"	"9783642108228"	"9783642108235"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642108235&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642108235.jpg"	
"The history of the international polar years (IPYs)"	"9783642124013"	"9783642124020"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642124020&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642124020.jpg"	
"Atmospheric Circulation Dynamics and General Circulation Models"	"9783642135736"	"9783642135743"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642135743&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642135743.jpg"	
"Pediatric Liver Tumors"	"9783642145032"	"9783642145049"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642145049&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642145049.jpg"	
"Proceedings of the 19th International Meshing Roundtable"	"9783642154133"	"9783642154140"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642154140&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642154140.jpg"	
"Pyrometamorphism"	"9783642155871"	"9783642155888"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642155888&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642155888.jpg"	
"Localized states in physics: solitons and patterns"	"9783642165481"	"9783642165498"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642165498&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642165498.jpg"	
"Neonatal cranial ultrasonography"	"9783642213199"	"9783642213205"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642213205&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642213205.jpg"	
"Glaukom Und Makula 2010"	"9783642220531"	"9783642220548"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642220548&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642220548.jpg"	
"Measuring roots: an updated approach"	"9783642220661"	"9783642220678"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642220678&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642220678.jpg"	
"Advanced information technology in education"	"9783642259074"	"9783642259081"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642259081&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642259081.jpg"	
"Green's Functions and Finite Elements"	"9783642295225"	"9783642295232"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642295232&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642295232.jpg"	
"Fungal Associations"	"9783642308253"	"9783642308260"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642308260&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642308260.jpg"	
"Numerical mathematics and advanced applications 2011: proceedings of ENUMATH 2011, the 9th European Conference on Numerical Mathematics and Advanced Applications, Leicester, September 2011"	"9783642331336"	"9783642331343"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642331343&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642331343.jpg"	
"Antimicrobial drug resistance handbook"	"9781603275941"	"9781603275958"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781603275958&uid=none"						"Humana Press"											"http://www.askewsandholts.com/EBookImages/9781603275958.jpg"	
"Research and development in intelligent systems XXIII: proceedings of AI-2006, the Twenty-sixth SGAI International Conference on Innovative Techniques and Applications of Artificial Intelligence"	"9781846286629"	"9781846286636"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781846286636&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781846286636.jpg"	
"Statistical learning and pattern analysis for image and video processing"	"9781848823112"	"9781848823129"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781848823129&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781848823129.jpg"	
"Dispersed manufacturing networks: challenges for research and practice"	"9781848824676"	"9781848824683"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781848824683&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781848824683.jpg"	
"Strategische Orientierungen fur junge Technologieunternehmen"	"9783834911759"	"9783834998453"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834998453&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834998453.jpg"	
"Die Entwicklung Ihres Unternehmens: Der Weg zu einer wirklich ertragreichen Selbstandigkeit"	"9783834911209"	"9783834998927"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834998927&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834998927.jpg"	
"Grundungsnetzwerke im Wissenschafts- und Hochschulbereich: Herausforderungen fur die Wirtschaftsforderung"	"9783834914347"	"9783834999641"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834999641&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834999641.jpg"	
"Professional Testimonial Privileges: A Law and Economics Perspective"	"9783834913418"	"9783834999757"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783834999757&uid=none"						"Gabler Verlag"											"http://www.askewsandholts.com/EBookImages/9783834999757.jpg"	
"Chiamalo X!: Ovvero Cosa Fanno I Matematici?"	"9788847010901"	"9788847010918"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9788847010918&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9788847010918.jpg"	
"Ballot Battles: The History of Disputed Elections in the United States"	"9780190235277"	"9780190235284"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780190235284&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780190235284.jpg"	
"Case studies in superconducting magnets: design and operational issues"	"9780387097992"	"9780387098005"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387098005&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387098005.jpg"	
"(R)Evolution: organizations and the dynamics of the environment"	"9780387261256"	"9780387261591"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387261591&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387261591.jpg"	
"Spectroscopic data of steroid glycosides: edited by Anwer Basha and Viqar Uddin Ahmad."	"9780387311654"	"9780387395807"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387395807&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387395807.jpg"	
"Nanotechnology for electronic materials and devices"	"9780387233499"	"9780387499659"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387499659&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387499659.jpg"	
"Ice, rock, and beauty: a visual tour of the new Solar System"	"9780387731025"	"9780387731032"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780387731032&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780387731032.jpg"	
"Urological Oncology"	"9780857294814"	"9780857294821"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857294821&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9780857294821.jpg"	
"Praxis Der Intensivmedizin: Konkret, Kompakt, Interdisziplinar"	"9783642124471"	"9783642124488"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642124488&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642124488.jpg"	
"Preference learning"	"9783642141249"	"9783642141256"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642141256&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642141256.jpg"	
"Vowel inherent spectral change"	"9783642142086"	"9783642142093"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642142093&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642142093.jpg"	
"Carbon and Oxide Nanostructures: Synthesis, Characterisation and Applications"	"9783642146725"	"9783642146732"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783642146732&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783642146732.jpg"	
