publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"India Nepal Relations : Historical, Cultural And Political Perspective"	"9789380177458"	"9789382573357"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789382573357&uid=none"						"Vij Books"											"http://www.askewsandholts.com/EBookImages/9789382573357.jpg"	
"China And India In Asia Power Politics"	"9789380177533"	"9789382573364"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789382573364&uid=none"						"Vij Books"											"http://www.askewsandholts.com/EBookImages/9789382573364.jpg"	
"China's Asia-Pacific Strategy And India"	"9789380177434"	"9789382573371"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789382573371&uid=none"						"Vij Books"											"http://www.askewsandholts.com/EBookImages/9789382573371.jpg"	
"Terrorism And Counter Terrorism In South Asia And India"	"9789380177953"	"9789382573388"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789382573388&uid=none"						"Vij Books"											"http://www.askewsandholts.com/EBookImages/9789382573388.jpg"	
"India's Water Relations With Her Neighbours"	"9789380177472"	"9789382573395"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789382573395&uid=none"						"Vij Books"											"http://www.askewsandholts.com/EBookImages/9789382573395.jpg"	
"Internal Conflicts : Military Perspectives"	"9789381411339"	"9789382573401"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789382573401&uid=none"						"Vij Books"											"http://www.askewsandholts.com/EBookImages/9789382573401.jpg"	
"Internal conflicts: a four state analysis (India, Nepal, Sri Lanka, Myanmar)"	"9789382573883"	"9789382573418"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789382573418&uid=none"						"Vij Books"											"http://www.askewsandholts.com/EBookImages/9789382573418.jpg"	
"New Soldier in the Age of Asymmetric Conflict"	"9789382573890"	"9789382573432"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789382573432&uid=none"						"Vij Books"											"http://www.askewsandholts.com/EBookImages/9789382573432.jpg"	
"Strategies For Countering Non State Actors In South Asia"	"9789380177625"	"9789382573449"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789382573449&uid=none"						"Vij Books"											"http://www.askewsandholts.com/EBookImages/9789382573449.jpg"	
"Trade policy in Asia: higher education and media services"	"9789814590198"	"9789814590204"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814590204&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814590204.jpg"	
"First-passage phenomena and their applications"	"9789814590280"	"9789814590297"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814590297&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814590297.jpg"	
"The floating world: issues in international trade theory"	"9789814590310"	"9789814590327"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814590327&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814590327.jpg"	
"Infinite-dimensional dynamical systems in atmospheric and oceanic science"	"9789814590372"	"9789814590389"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814590389&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814590389.jpg"	
"China's economic and social problems"	"9789814590402"	"9789814590426"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814590426&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814590426.jpg"	
"Environmental policies in Asia: perspectives from seven Asian countries"	"9789814590471"	"9789814590488"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814590488&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814590488.jpg"	
"Global economic turmoil and the public good"	"9789814590501"	"9789814590518"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814590518&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789814590518.jpg"	
"Mathematics and its teaching in the Southern Americas"	"9789814590563"	"9789814590570"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814590570&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814590570.jpg"	
"Evolution equations with a complex spatial variable"	"9789814590594"	"9789814590600"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814590600&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814590600.jpg"	
"Understanding the political economy of the Arab uprisings"	"9789814596008"	"9789814596015"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596015&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596015.jpg"	
"TOPICS ON REAL AND COMPLEX SINGULARITIES"	""	"9789814596046"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596046&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789814596046.jpg"	
"Basic language of mathematics"	"9789814596091"	"9789814596107"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596107&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596107.jpg"	
"Effective Anger Management for Children and Youth"	"9789814596121"	"9789814596138"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596138&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789814596138.jpg"	
"Inverse problems: Tikhonov theory and algorithms"	"9789814596190"	"9789814596206"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596206&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596206.jpg"	
"Differential games: a concise introduction"	"9789814596220"	"9789814596237"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596237&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596237.jpg"	
"Physics from the edge: a new cosmological model for inertia"	"9789814596251"	"9789814596268"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596268&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596268.jpg"	
"Differential operators on spaces of variable integrability"	"9789814596312"	"9789814596329"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596329&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596329.jpg"	
"Confucian culture and democracy"	"9789814596381"	"9789814596398"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596398&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596398.jpg"	
"China's Japan policy: adjusting to new challenges"	"9789814596411"	"9789814596428"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596428&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596428.jpg"	
"Mr SIA: fly past"	"9789814596442"	"9789814596459"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596459&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596459.jpg"	
"The history of marketing science"	"9789814596473"	"9789814596480"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596480&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596480.jpg"	
"Festschrift Masatoshi Fukushima"	"9789814596527"	"9789814596534"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596534&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789814596534.jpg"	
"Reinventing Indonesia"	"9789814596558"	"9789814596565"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596565&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596565.jpg"	
"A chorus of bells and other scientific inquiries"	"9789814578943"	"9789814596589"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596589&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596589.jpg"	
"Innovative institutions, public policies and private strategies for agro-enterprise development"	"9789814596602"	"9789814596619"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789814596619&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789814596619.jpg"	
"Handbook of Pattern Recognition & Computer Vision"	"9789810230715"	"9789812384737"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384737&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384737.jpg"	
"From Order to Chaos II: Essays, Critical, Chaotic and Otherwise."	"9789810234331"	"9789812384751"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384751&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384751.jpg"	
"Introduction to Quantum Computers."	"9789810234904"	"9789812384775"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384775&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384775.jpg"	
"Lectures on Lie Groups."	"9789810235222"	"9789812384782"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384782&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384782.jpg"	
"Quarks and Gluons: A Century of Particle Charges."	"9789810237042"	"9789812384799"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384799&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384799.jpg"	
"Knots and Physics."	"9789810241117"	"9789812384836"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384836&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384836.jpg"	
"Lecture Notes on Equilibrium Point Defects and Thermophysical Properties of Metals."	"9789810241407"	"9789812384843"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384843&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384843.jpg"	
"Practical Analysis for Semi-rigid Frame Design: Ideas and Applications."	"9789810241759"	"9789812384850"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384850&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384850.jpg"	
"Mother nature's two laws: ringmasters for circus Earth : lessons on entropy, energy, critical thinking, and the practice of science"	"9789810243142"	"9789812384867"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384867&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384867.jpg"	
"From biotechnology to genomes: the meaning of the double helix"	"9789810243289"	"9789812384874"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384874&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384874.jpg"	
"Multinational corporations in political environments: ethics, values and strategies"	"9789810244279"	"9789812384898"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384898&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384898.jpg"	
"Least action principle of crystal formation of dense packing type and Kepler's conjecture"	"9789810246709"	"9789812384911"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384911&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384911.jpg"	
"Statistics and Truth"	"9789810231118"	"9789812384959"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384959&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384959.jpg"	
"Exotic Options: A Guide to Second Generation Options"	"9789810234829"	"9789812384966"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384966&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384966.jpg"	
"Under the Spell of the Gauge Principle."	"9789810213084"	"9789812384997"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812384997&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812384997.jpg"	
"A Brief History of Light and Those That Lit the Way."	"9789810223779"	"9789812385116"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385116&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385116.jpg"	
"China's political economy"	"9789810234287"	"9789812385154"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385154&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385154.jpg"	
"Electroluminescent Displays."	"9789810219215"	"9789812385185"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385185&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385185.jpg"	
"Essentials of Stochastic Finance: Facts, Models, Theory"	"9789810236052"	"9789812385192"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385192&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385192.jpg"	
"Fields Medallists' Lectures."	"9789810231026"	"9789812385215"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385215&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789812385215.jpg"	
"From Adam Smith to Michael Porter: evolution of competitiveness theory"	"9789810244316"	"9789812385222"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385222&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385222.jpg"	
"Frontiers in human genetics: diseases and technologies : expanded and updated from the proceedings of the International Symposium on Human Genetics and Gene Therapy, Singapore"	"9789810244583"	"9789812385239"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385239&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385239.jpg"	
"Introduction to Quantum Computation and Information."	"9789810233990"	"9789812385253"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385253&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385253.jpg"	
"Invitation to Contemporary Physics."	"9789810207236"	"9789812385277"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385277&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385277.jpg"	
"The Joy of Search for Knowledge:."	"9789810240363"	"9789812385284"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385284&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789812385284.jpg"	
"Molecular Electronics: Commercial Insights, Chemistry, Devices, Architecture and Programming"	"9789812382696"	"9789812385321"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385321&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385321.jpg"	
"Nanoscience"	"9789810225629"	"9789812385338"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385338&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385338.jpg"	
"Optimal Portfolios: Stochastic Models for Optimal Investment and Risk Management in Continuous Time."	"9789810232153"	"9789812385345"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385345&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385345.jpg"	
"Perspectives of Polarons."	"9789810227784"	"9789812385352"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385352&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789812385352.jpg"	
"Physics Over Easy: Breakfasts With Beth and Physics"	"9789810223571"	"9789812385369"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385369&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385369.jpg"	
"Hadron Physics 98"	"9789810240189"	"9789812385437"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385437&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385437.jpg"	
"Regression and the Time Series Model Selection."	"9789810232429"	"9789812385451"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385451&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385451.jpg"	
"Selected Papers of Richard Feynman: with Commentary."	"9789810241308"	"9789812385468"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385468&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385468.jpg"	
"Advances in Distributed Multimedia Systems: Modern Kaluza-klein Theory."	"9789810235888"	"9789812385475"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812385475&uid=none"						"World Scientific Publishing"											"http://www.askewsandholts.com/EBookImages/9789812385475.jpg"	
"Conflicts in Feminism"	"9780415901789"	"9781135275266"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781135275266&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781135275266.jpg"	
"Adhesion Aspects in Dentistry"	"9789004172715"	"9789047426189"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789047426189&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9789047426189.jpg"	
"Recent Advances in Polymer Nanocomposites: Synthesis and Characterisation"	"9789004172975"	"9789047426448"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789047426448&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9789047426448.jpg"	
"Bubble and Drop Interfaces"	"9789004174955"	"9789047428411"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789047428411&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9789047428411.jpg"	
"Interfacial Rheology"	"9789004175860"	"9789047429302"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789047429302&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9789047429302.jpg"	
"Contact Angle, Wettability and Adhesion, Volume 5"	"9789004158641"	"9789047429999"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789047429999&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9789047429999.jpg"	
"Evaluating new technologies: methodological problems for the ethical assessment of technology developments"	"9789048122288"	"9789048122295"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122295&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122295.jpg"	
"The mesoscopic theory of polymer dynamics"	"9789048122301"	"9789048122318"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122318&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122318.jpg"	
"Constructing development: literacy, civil society and globalization in Senegal"	"9789048122349"	"9789048122356"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122356&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122356.jpg"	
"Geospatial techniques in urban hazard and disaster analysis"	"9789048122370"	"9789048122387"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122387&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122387.jpg"	
"Women's experiences in leadership in K-16 science education: communities, becoming and being"	"9789048122363"	"9789048122394"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122394&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122394.jpg"	
"Community quality-of-life indicators: best cases IV"	"9789048122424"	"9789048122431"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122431&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122431.jpg"	
"Cell line development"	"9789048122448"	"9789048122455"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122455&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122455.jpg"	
"Mapping the higher education landscape: towards a European classification of higher education"	"9789048122486"	"9789048122493"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122493&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122493.jpg"	
"Implementing spectral methods for partial differential equations: algorithms for scientists and engineers"	"9789048122608"	"9789048122615"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122615&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122615.jpg"	
"Human adult stem cells"	"9789048122684"	"9789048122691"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048122691&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048122691.jpg"	
"The normativity of the natural: human goods, human virtues, and human flourishing"	"9789048123001"	"9789048123018"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048123018&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048123018.jpg"	
"Quantificational topics: a scopal treatment of exceptional wide scope phenomena"	"9789048123025"	"9789048123032"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048123032&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048123032.jpg"	
"Biorational control of arthropod pests: application and resistance management"	"9789048123155"	"9789048123162"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048123162&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048123162.jpg"	
"Memory in the ontopoesis of life"	"9789048123186"	"9789048123193"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048123193&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048123193.jpg"	
"Software engineering of fault tolerant systems"	"9789812705037"	"9789812778864"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789812778864&uid=none"						"WSPC"											"http://www.askewsandholts.com/EBookImages/9789812778864.jpg"	
