publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	title_image
"Adhd"	"9780761354550"	"9780761363729"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761363729&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761363729.jpg"	
"Influenza: the next pandemic?"	""	"9780761363767"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761363767&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761363767.jpg"	
"Skin Cancer"	"9780761354697"	"9780761363774"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761363774&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761363774.jpg"	
"Albania in Pictures"	"9780761346296"	"9780761363781"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761363781&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761363781.jpg"	
"France in Pictures"	""	"9780761363811"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761363811&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761363811.jpg"	
"Netherlands in Pictures"	""	"9780761363828"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761363828&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761363828.jpg"	
"Slovakia in pictures"	""	"9780761363835"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761363835&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761363835.jpg"	
"Me Nobody Knew (Revised Edition)"	"9780761363842"	"9780761364412"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761364412&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761364412.jpg"	
"Hop, Skip, Run"	"9780761320401"	"9780761373698"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373698&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373698.jpg"	
"I Am Mad!"	"9780761320869"	"9780761373704"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373704&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373704.jpg"	
"I Like Mess"	"9780761320272"	"9780761373711"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373711&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373711.jpg"	
"No New Pants!"	"9780761320883"	"9780761373759"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373759&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373759.jpg"	
"Spots"	"9780761320418"	"9780761373766"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373766&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373766.jpg"	
"Pet Vet"	"9780761320753"	"9780761373797"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373797&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373797.jpg"	
"Tin Can Man"	"9780761320371"	"9780761373803"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373803&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373803.jpg"	
"Why Did She Have to Die?"	"9781581960297"	"9780761373889"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373889&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373889.jpg"	
"Last Dance"	"9781581960310"	"9780761373902"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373902&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373902.jpg"	
"Mother, Please Don't Die"	"9781581960280"	"9780761373919"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373919&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373919.jpg"	
"My Secret Boyfriend"	"9781581960082"	"9780761373926"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373926&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373926.jpg"	
"Sometimes Love Isn't Enough"	"9781581960488"	"9780761373933"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761373933&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761373933.jpg"	
"Let Me Help!"	""	"9780761374169"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374169&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374169.jpg"	
"Lost and Found"	""	"9780761374176"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374176&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374176.jpg"	
"Monster Songs"	""	"9780761374183"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374183&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374183.jpg"	
"Surprise!"	""	"9780761374220"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374220&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374220.jpg"	
"That Cat!"	""	"9780761374237"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374237&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374237.jpg"	
"Best Pet Yet"	""	"9780761374251"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374251&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374251.jpg"	
"What's Going On?"	""	"9780761374312"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374312&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374312.jpg"	
"Lemonade for Sale"	""	"9780761374374"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374374&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374374.jpg"	
"Loose-tooth Luke"	""	"9780761374381"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374381&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374381.jpg"	
"My Pen Pal, Pat"	""	"9780761374411"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374411&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374411.jpg"	
"On With the Show!"	""	"9780761374428"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374428&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374428.jpg"	
"Really?"	""	"9780761374435"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374435&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374435.jpg"	
"Spiky, Slimy, Smooth: What Is Texture?"	"9780761346142"	"9780761374589"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761374589&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761374589.jpg"	
"Will Rogers"	""	"9780761382980"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761382980&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761382980.jpg"	
"Kwanzaa"	""	"9780761382997"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761382997&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761382997.jpg"	
"Sammy Spider's First Haggadah"	"9781580132305"	"9780761383000"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761383000&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761383000.jpg"	
"Touchdown: The Power and Precision of Football's Perfect Play"	"9780822587514"	"9780761383048"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761383048&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761383048.jpg"	
"Double Trouble in Walla Walla"	"9780761302759"	"9780761384380"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761384380&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761384380.jpg"	
"It's Spring!"	"9780761313458"	"9780761384403"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761384403&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761384403.jpg"	
"Fruit Is a Suitcase for Seeds"	"9780822559917"	"9780761384427"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761384427&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761384427.jpg"	
"Our Big Home: An Earth Poem"	"9780761317760"	"9780761384458"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761384458&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761384458.jpg"	
"Wonderful Worms"	"9781562947309"	"9780761384472"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761384472&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761384472.jpg"	
"Clyde Tombaugh and the Search for Planet X"	""	"9780761384953"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761384953&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761384953.jpg"	
"All About Yom Kippur"	"9781580130059"	"9780761384960"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761384960&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761384960.jpg"	
"All About Rosh Hashanah"	"9781580130042"	"9780761384977"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761384977&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761384977.jpg"	
"Bears at the Beach: Counting 10 to 20"	""	"9780761385189"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761385189&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761385189.jpg"	
"Let's Celebrate Valentine's Day"	""	"9780761385196"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761385196&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761385196.jpg"	
"Only Nine Chairs: A Tall Tale for Passover"	""	"9780761385219"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761385219&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761385219.jpg"	
"Where Is the Afikomen?"	""	"9780761385233"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761385233&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761385233.jpg"	
"All About Hanukkah"	"9781580130516"	"9780761385240"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761385240&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761385240.jpg"	
"All About Passover"	"9781580130608"	"9780761385257"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761385257&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761385257.jpg"	
"Hanukkah, Oh Hanukkah!"	""	"9780761385264"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761385264&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761385264.jpg"	
"Sports Shorts"	""	"9780761385363"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761385363&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761385363.jpg"	
"Way"	""	"9780761385370"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761385370&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761385370.jpg"	
"Colors of My Jewish Year"	""	"9780761390930"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761390930&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761390930.jpg"	
"Pocketful of Goobers: A Story About George Washington Carver"	"9780876144749"	"9780761390947"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780761390947&uid=none"						"Lerner Publications"											"http://www.askewsandholts.com/EBookImages/9780761390947.jpg"	
"Flourishing: why we need religion in a globalized world"	"9780300186536"	"9780300190557"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780300190557&uid=none"						"Yale University Press"											"http://www.askewsandholts.com/EBookImages/9780300190557.jpg"	
"Nano and bio electronics packaging"	"9781441900395"	"9781441900401"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781441900401&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9781441900401.jpg"	
"Taking responsibility for children"	""	"9781554580736"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781554580736&uid=none"						"Wilfrid Laurier University Press"											"http://www.askewsandholts.com/EBookImages/9781554580736.jpg"	
"Wider boundaries of daring: the modernist impulse in Canadian women's poetry"	""	"9781554580934"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781554580934&uid=none"						"Wilfrid Laurier University Press"											"http://www.askewsandholts.com/EBookImages/9781554580934.jpg"	
"Bine 05 : Operation Ping Pow Chow."	""	"9782896573523"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9782896573523&uid=none"						"Les Malins"											"http://www.askewsandholts.com/EBookImages/9782896573523.jpg"	
"Making sense of history.: (1901-present day)"	"9781471805967"	"9781471805974"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781471805974&uid=none"						"Hodder"											"http://www.askewsandholts.com/EBookImages/9781471805974.jpg"	
"The Wiley handbook of contextual behavioral science"	""	"9781118489864"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781118489864&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781118489864.jpg"	
"Residential leaseholders handbook"	"9780728204904"	"9781135330545"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781135330545&uid=none"						"Estates Gazette"											"http://www.askewsandholts.com/EBookImages/9781135330545.jpg"	
"Virginia Woolf: a portrait"	"9780231153560"	"9780231535120"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780231535120&uid=none"						"Columbia University Press"											"http://www.askewsandholts.com/EBookImages/9780231535120.jpg"	
"Short selling: finding uncommon short ideas"	"9780231172240"	"9780231538848"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780231538848&uid=none"						"Columbia University Press"											"http://www.askewsandholts.com/EBookImages/9780231538848.jpg"	
"The thirteenth step: addiction in the age of brain science"	"9780231172363"	"9780231539029"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780231539029&uid=none"						"Columbia University Press"											"http://www.askewsandholts.com/EBookImages/9780231539029.jpg"	
"Fundamentals of infrared and visible detector operation and testing"	""	"9781119011880"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781119011880&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781119011880.jpg"	
"Dynamics of international business: comparative perspectives about firms, markets and entrepreneurship"	"9780415559164"	"9781317906742"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317906742&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317906742.jpg"	
"Welding engineering: an introduction"	"9781119191407"	"9781118766286"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781118766286&uid=none"						"Wiley-Blackwell"											"http://www.askewsandholts.com/EBookImages/9781118766286.jpg"	
"Video game policy: production, distribution, and consumption"	"9781138812420"	"9781317607236"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317607236&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317607236.jpg"	
"The mandate of heaven: hidden history in the book of changes"	"9780700712991"	"9781317849292"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317849292&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317849292.jpg"	
"Tunable RF Components and Circuits: Applications in Mobile Handsets"	"9781498718899"	"9781498718929"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781498718929&uid=none"						"CRC Press"											"http://www.askewsandholts.com/EBookImages/9781498718929.jpg"	
"Process advancement in chemistry and chemical engineering research"	"9781771881050"	"9781498719315"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781498719315&uid=none"						"Apple Academic Press"											"http://www.askewsandholts.com/EBookImages/9781498719315.jpg"	
"Intellectual property and EU competition law"	"9780198708247"	"9780191017919"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780191017919&uid=none"						"Oxford University Press"											"http://www.askewsandholts.com/EBookImages/9780191017919.jpg"	
"Overcoming anxiety: reassuring ways to break free from stress and worry and lead a calmer life"	"9780857086303"	"9780857086327"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780857086327&uid=none"						"Capstone"											"http://www.askewsandholts.com/EBookImages/9780857086327.jpg"	
"Women who succeed: strangers in paradise"	"9781137328250"	"9781137328267"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781137328267&uid=none"						"Palgrave Macmillan"											"http://www.askewsandholts.com/EBookImages/9781137328267.jpg"	
"Cross-cultural journalism: communicating strategically about diversity"	"9781138784888"	"9781317665472"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317665472&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317665472.jpg"	
"Observing children and families: beyond the surface"	"9781910391624"	"9781910391655"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781910391655&uid=none"						"Critical Publishing"											"http://www.askewsandholts.com/EBookImages/9781910391655.jpg"	
"Basiswissen Outsourcing: Eine Einfuhrung fur Einsteiger und Profis"	""	"9783954855209"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783954855209&uid=none"						"Igel Verlag"											"http://www.askewsandholts.com/EBookImages/9783954855209.jpg"	
"Borderscaping: imaginations and practices of border making"	"9781472451460"	"9781472451477"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781472451477&uid=none"						"Ashgate"											"http://www.askewsandholts.com/EBookImages/9781472451477.jpg"	
"German literature and the First World War: the anti-war tradition : collected essays"	"9781472452894"	"9781472452900"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781472452900&uid=none"						"Ashgate"											"http://www.askewsandholts.com/EBookImages/9781472452900.jpg"	
"Urban Sociology in Canada"	"9780409847581"	"9781483141916"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781483141916&uid=none"						"Butterworth-Heinemann"											"http://www.askewsandholts.com/EBookImages/9781483141916.jpg"	
"Aging and Ethnicity: Toward an Interface"	"9780409811872"	"9781483141985"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781483141985&uid=none"						"Butterworth-Heinemann"											"http://www.askewsandholts.com/EBookImages/9781483141985.jpg"	
"Con job: how Democrats gave us crime, sanctuary cities, abortion profiteering, and racial division"	"9781621574293"	"9781621574392"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781621574392&uid=none"						"Regnery Publishing"											"http://www.askewsandholts.com/EBookImages/9781621574392.jpg"	
"What America needs: the case for Trump"	"9781621575238"	"9781621575252"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781621575252&uid=none"						"Regnery Publishing"											"http://www.askewsandholts.com/EBookImages/9781621575252.jpg"	
"Burnin' down the house: home in African American literature"	"9780231134415"	"9780231508797"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780231508797&uid=none"						"Columbia University Press"											"http://www.askewsandholts.com/EBookImages/9780231508797.jpg"	
"Systemic coaching and constellations: the principles, practices and applications for individuals, teams and groups"	"9780749475499"	"9780749475505"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780749475505&uid=none"						"Kogan Page"											"http://www.askewsandholts.com/EBookImages/9780749475505.jpg"	
"Cells and culture: Proceedings of the 20th ESACT Meeting, Dresden, Germany, June 17-20, 2007"	"9789048134182"	"9789048134199"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048134199&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048134199.jpg"	
"Extinction intervals and biogeographic perturbations through time: Earth and life"	"9789048134274"	"9789048134281"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048134281&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048134281.jpg"	
"Dynamically reconfigurable systems: architectures, design methods and applications"	"9789048134847"	"9789048134854"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048134854&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048134854.jpg"	
"Intelligent automation and computer engineering"	"9789048135165"	"9789048135172"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048135172&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048135172.jpg"	
"Spectral methods for uncertainty quantification: with applications to computational fluid dynamics"	"9789048135196"	"9789048135202"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048135202&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048135202.jpg"	
"SYROM 2009: Proceedings of the 10th IFToMM International Symposium on Science of Mechanisms and Machines, held in Brasov, Romania, october 12-15, 2009"	"9789048135219"	"9789048135226"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048135226&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048135226.jpg"	
"Nonsmooth modeling and simulation for switched circuits"	"9789048196807"	"9789048196814"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789048196814&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789048196814.jpg"	
"ICAF 2011 Structural Integrity: Influence of Efficiency and Green Imperatives: Proceedings of the 26th Symposium of the International Committee on Aeronautical Fatigue, Montreal, Canada, 1-3 June 2011"	"9789400716636"	"9789400716643"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400716643&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400716643.jpg"	
"Green solvent properties and applications in chemistry"	"9789400717114"	"9789400717121"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400717121&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400717121.jpg"	
"Recent landform evolution: the Carpatho-Balkan-Dinaric region"	"9789400724471"	"9789400724488"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400724488&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400724488.jpg"	
"Evaporation and evapotranspiration: measurements and estimations"	"9789400747364"	"9789400747371"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9789400747371&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9789400747371.jpg"	
"Democratic Latin America"	"9780205210336"	"9781317348832"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317348832&uid=none"						"Taylor & Francis"											"http://www.askewsandholts.com/EBookImages/9781317348832.jpg"	
"Ubiquitous Computing, Complexity and Culture"	"9780415743822"	"9781317704577"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781317704577&uid=none"						"Routledge"											"http://www.askewsandholts.com/EBookImages/9781317704577.jpg"	
"Sexual assault in the U.S. military: the battle within America's armed forces"	"9781440833786"	"9781440833793"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781440833793&uid=none"						"Praeger"											"http://www.askewsandholts.com/EBookImages/9781440833793.jpg"	
"Obesity: a reference handbook"	"9781440838040"	"9781440838057"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781440838057&uid=none"						"ABC-CLIO"											"http://www.askewsandholts.com/EBookImages/9781440838057.jpg"	
"Getting started with Python data analysis"	""	"9781783988457"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781783988457&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781783988457.jpg"	
"Getting started with Citrix XenApp 7.6"	""	"9781784398736"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781784398736&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781784398736.jpg"	
"Qlik Sense Cookbook"	""	"9781785285165"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781785285165&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781785285165.jpg"	
"VMware Horizon View high availability"	""	"9781785286490"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9781785286490&uid=none"						"Packt Publishing"											"http://www.askewsandholts.com/EBookImages/9781785286490.jpg"	
"Tipps und Tricks fur den Herz- und Thoraxchirurgen: Problemlosungen von A - Z"	"9783540214410"	"9783540265160"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540265160&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540265160.jpg"	
"Chirurgisches Forum 2005 fur experimentelle und klinische Forschung: 122. Kongress der Deutschen Gesellschaft fur Chirurgie Munchen, 05. - 08.04.2005"	"9783540248880"	"9783540265603"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540265603&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540265603.jpg"	
"Das Unendliche: Mathematiker ringen um einen Begriff"	"9783540257974"	"9783540292692"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540292692&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540292692.jpg"	
"Psychosomatische Dermatologie"	"9783540248903"	"9783540292838"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540292838&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540292838.jpg"	
"Erfolgreich Igeln: Analyse - Organisation - Vermarktung"	"9783540341307"	"9783540341314"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540341314&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540341314.jpg"	
"Praxisbuch Energiewirtschaft: Energieumwandlung, -transport Und -beschaffung Im Liberalisierten Markt"	"9783540353775"	"9783540353799"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540353799&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540353799.jpg"	
"Liquordiagnostik: Leitlinien Der Liquordiagnostik Und Methodenkatalog Der Deutschen Gesellschaft Fur Liquordiagnostik Und Klinische Neurochemie"	"9783540390176"	"9783540390183"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9783540390183&uid=none"						"Springer"											"http://www.askewsandholts.com/EBookImages/9783540390183.jpg"	
"Translational immunology: mechanisms and pharmacologic approaches"	"9780128015773"	"9780128017579"							"http://www.vlebooks.com/vleweb/product/openreader?id=none&isbn=9780128017579&uid=none"						"Academic Press"											"http://www.askewsandholts.com/EBookImages/9780128017579.jpg"	
